Cambodia,Digestive diseases,7.078982509
Cambodia,Enteric infections,8.111376124
Cambodia,Other non-communicable diseases,9.919528652
Cambodia,Other infectious diseases,12.42890362
Cambodia,Unintentional injuries,31.37549827
Cambodia,Respiratory infections and tuberculosis,39.43622353
Cameroon,Skin and subcutaneous diseases,0.591516171
Cameroon,Chronic respiratory diseases,1.870166403
Cameroon,Maternal and neonatal disorders,2.379508537
Cameroon,Self-harm and interpersonal violence,2.686144058
Cameroon,Diabetes and kidney diseases,3.873783332
Cameroon,Cardiovascular diseases,4.150058733
Cameroon,Neurological disorders,4.300934874
Cameroon,Digestive diseases,5.432475183
Cameroon,Neoplasms,9.565063716
Cameroon,Transport injuries,10.16426981
Cameroon,HIV/AIDS and sexually transmitted infections,14.33976274
Cameroon,Nutritional deficiencies,28.04808293
Cameroon,Unintentional injuries,31.05031497
Cameroon,Other non-communicable diseases,31.52545755
Cameroon,Other infectious diseases,37.53769691
Cameroon,Respiratory infections and tuberculosis,72.59739695
Cameroon,Enteric infections,129.8600846
Cameroon,Neglected tropical diseases and malaria,216.4375548
Canada,Neglected tropical diseases and malaria,0.003905408
Canada,Nutritional deficiencies,0.018068273
Canada,Skin and subcutaneous diseases,0.025698077
Canada,HIV/AIDS and sexually transmitted infections,0.045633414
Canada,Diabetes and kidney diseases,0.138066013
Canada,Enteric infections,0.164002775
Canada,Chronic respiratory diseases,0.236091827
Canada,Digestive diseases,0.451504076
Canada,Cardiovascular diseases,0.482351883
Canada,Self-harm and interpersonal violence,0.497440948
Canada,Maternal and neonatal disorders,0.563931229
Canada,Other infectious diseases,0.676599969
Canada,Neurological disorders,0.794484968
Canada,Respiratory infections and tuberculosis,0.812942446
Canada,Transport injuries,1.839303661
Canada,Neoplasms,2.792957056
Canada,Unintentional injuries,3.45739419
Canada,Other non-communicable diseases,4.14561905
Cape Verde,Skin and subcutaneous diseases,0.265881701
Cape Verde,Chronic respiratory diseases,0.320289326
Cape Verde,Diabetes and kidney diseases,1.043194799
Cape Verde,HIV/AIDS and sexually transmitted infections,1.526709735
Cape Verde,Cardiovascular diseases,1.816893463
Cape Verde,Neurological disorders,1.869187695
Cape Verde,Nutritional deficiencies,2.379880374
Cape Verde,Digestive diseases,2.668637366
Cape Verde,Maternal and neonatal disorders,3.274676836
Cape Verde,Neglected tropical diseases and malaria,3.487003474
Cape Verde,Transport injuries,3.505001399
Cape Verde,Self-harm and interpersonal violence,4.886609537
Cape Verde,Other infectious diseases,6.669277956
Cape Verde,Neoplasms,9.643998576
Cape Verde,Other non-communicable diseases,10.36026683
Cape Verde,Enteric infections,10.92862463
Cape Verde,Respiratory infections and tuberculosis,12.1610715
Cape Verde,Unintentional injuries,16.96289659
Central African Republic,Skin and subcutaneous diseases,1.338032142
Central African Republic,Maternal and neonatal disorders,3.517365001
Central African Republic,Diabetes and kidney diseases,4.75488373
Central African Republic,Neurological disorders,7.517167099
Central African Republic,Cardiovascular diseases,8.619400287
Central African Republic,Digestive diseases,9.641287354
Central African Republic,Neoplasms,12.23295725
Central African Republic,Chronic respiratory diseases,12.31861331
Central African Republic,HIV/AIDS and sexually transmitted infections,17.75738864
Central African Republic,Self-harm and interpersonal violence,40.20957853
